ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh,Avg_Brightness_Value,Day_Night_Label
53_Norman_Niles_#2_entry_rating,53,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.81,Night
53_Norman_Niles_#2_exit_rating,53,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-53-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.81,Night
54_Norman_Niles_#2_entry_rating,54,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.57,Night
54_Norman_Niles_#2_exit_rating,54,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.57,Night
55_Norman_Niles_#2_entry_rating,55,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-55-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.49,Night
55_Norman_Niles_#2_exit_rating,55,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-55-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.49,Night
56_Norman_Niles_#2_entry_rating,56,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.52,Night
56_Norman_Niles_#2_exit_rating,56,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-56-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.52,Night
57_Norman_Niles_#2_entry_rating,57,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-57-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.47,Night
57_Norman_Niles_#2_exit_rating,57,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-57-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.47,Night
58_Norman_Niles_#2_entry_rating,58,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.51,Night
58_Norman_Niles_#2_exit_rating,58,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-58-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.51,Night
59_Norman_Niles_#2_entry_rating,59,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-06-59-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.17,Night
59_Norman_Niles_#2_exit_rating,59,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-06-59-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.17,Night
60_Norman_Niles_#2_entry_rating,60,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.24,Night
60_Norman_Niles_#2_exit_rating,60,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-00-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.24,Night
61_Norman_Niles_#2_entry_rating,61,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-01-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.9,Night
61_Norman_Niles_#2_exit_rating,61,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-01-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.9,Night
62_Norman_Niles_#2_entry_rating,62,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-02-45.mp4,1,5.41,5.41,5.41,0.0,0.0,74.54,Night
62_Norman_Niles_#2_exit_rating,62,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-02-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.54,Night
63_Norman_Niles_#2_entry_rating,63,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-03-45.mp4,1,9.8,9.8,9.8,0.0,0.0,72.07,Night
63_Norman_Niles_#2_exit_rating,63,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-03-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.07,Night
64_Norman_Niles_#2_entry_rating,64,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-04-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.84,Night
64_Norman_Niles_#2_exit_rating,64,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-04-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.84,Night
65_Norman_Niles_#2_entry_rating,65,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-05-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.64,Night
65_Norman_Niles_#2_exit_rating,65,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-05-45.mp4,1,8.45,8.45,8.45,0.0,0.0,71.64,Night
66_Norman_Niles_#2_entry_rating,66,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-06-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.08,Night
66_Norman_Niles_#2_exit_rating,66,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-06-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.08,Night
67_Norman_Niles_#2_entry_rating,67,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-07-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.66,Night
67_Norman_Niles_#2_exit_rating,67,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-07-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.66,Night
68_Norman_Niles_#2_entry_rating,68,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-08-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.51,Night
68_Norman_Niles_#2_exit_rating,68,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-08-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.51,Night
69_Norman_Niles_#2_entry_rating,69,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-09-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.87,Night
69_Norman_Niles_#2_exit_rating,69,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-09-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.87,Night
70_Norman_Niles_#2_entry_rating,70,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-10-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.8,Night
70_Norman_Niles_#2_exit_rating,70,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-10-45.mp4,1,5.02,5.02,5.02,0.0,0.0,72.8,Night
71_Norman_Niles_#2_entry_rating,71,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-11-45.mp4,1,8.07,8.07,8.07,0.0,0.0,72.91,Night
71_Norman_Niles_#2_exit_rating,71,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-11-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.91,Night
72_Norman_Niles_#2_entry_rating,72,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-12-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.81,Night
72_Norman_Niles_#2_exit_rating,72,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-12-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.81,Night
73_Norman_Niles_#2_entry_rating,73,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-13-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.74,Night
73_Norman_Niles_#2_exit_rating,73,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-13-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.74,Night
74_Norman_Niles_#2_entry_rating,74,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-14-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.28,Night
74_Norman_Niles_#2_exit_rating,74,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-14-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.28,Night
75_Norman_Niles_#2_entry_rating,75,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-15-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.42,Night
75_Norman_Niles_#2_exit_rating,75,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-15-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.42,Night
76_Norman_Niles_#2_entry_rating,76,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-16-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.88,Night
76_Norman_Niles_#2_exit_rating,76,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-16-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.88,Night
77_Norman_Niles_#2_entry_rating,77,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.67,Night
77_Norman_Niles_#2_exit_rating,77,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-17-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.67,Night
78_Norman_Niles_#2_entry_rating,78,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-18-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.25,Night
78_Norman_Niles_#2_exit_rating,78,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-18-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.25,Night
79_Norman_Niles_#2_entry_rating,79,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-19-45.mp4,1,6.98,6.98,6.98,0.0,0.0,74.22,Night
79_Norman_Niles_#2_exit_rating,79,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-19-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.22,Night
80_Norman_Niles_#2_entry_rating,80,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-20-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.06,Night
80_Norman_Niles_#2_exit_rating,80,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-20-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.06,Night
81_Norman_Niles_#2_entry_rating,81,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-21-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.21,Night
81_Norman_Niles_#2_exit_rating,81,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-21-45.mp4,1,6.29,6.29,6.29,0.0,0.0,72.21,Night
82_Norman_Niles_#2_entry_rating,82,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-22-45.mp4,1,17.78,17.78,17.78,0.0,0.0,74.05,Night
82_Norman_Niles_#2_exit_rating,82,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-22-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.05,Night
83_Norman_Niles_#2_entry_rating,83,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.84,Night
83_Norman_Niles_#2_exit_rating,83,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.84,Night
84_Norman_Niles_#2_entry_rating,84,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.45,Night
84_Norman_Niles_#2_exit_rating,84,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-24-45.mp4,1,7.48,7.48,7.48,0.0,0.0,75.45,Night
85_Norman_Niles_#2_entry_rating,85,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.18,Night
85_Norman_Niles_#2_exit_rating,85,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.18,Night
86_Norman_Niles_#2_entry_rating,86,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.15,Night
86_Norman_Niles_#2_exit_rating,86,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.15,Night
87_Norman_Niles_#2_entry_rating,87,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-27-45.mp4,1,6.7,6.7,6.7,0.0,0.0,74.02,Night
87_Norman_Niles_#2_exit_rating,87,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.02,Night
88_Norman_Niles_#2_entry_rating,88,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-28-45.mp4,1,7.91,7.91,7.91,0.0,0.0,75.08,Night
88_Norman_Niles_#2_exit_rating,88,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.08,Night
89_Norman_Niles_#2_entry_rating,89,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.08,Night
89_Norman_Niles_#2_exit_rating,89,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.08,Night
90_Norman_Niles_#2_entry_rating,90,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-30-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.64,Night
90_Norman_Niles_#2_exit_rating,90,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-30-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.64,Night
91_Norman_Niles_#2_entry_rating,91,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-31-45.mp4,1,7.41,7.41,7.41,0.0,0.0,71.84,Night
91_Norman_Niles_#2_exit_rating,91,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.84,Night
92_Norman_Niles_#2_entry_rating,92,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.19,Night
92_Norman_Niles_#2_exit_rating,92,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-32-45.mp4,1,6.8,6.8,6.8,0.0,0.0,73.19,Night
93_Norman_Niles_#2_entry_rating,93,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.88,Night
93_Norman_Niles_#2_exit_rating,93,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.88,Night
94_Norman_Niles_#2_entry_rating,94,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.84,Night
94_Norman_Niles_#2_exit_rating,94,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.84,Night
95_Norman_Niles_#2_entry_rating,95,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-35-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.95,Night
95_Norman_Niles_#2_exit_rating,95,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-35-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.95,Night
96_Norman_Niles_#2_entry_rating,96,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.04,Night
96_Norman_Niles_#2_exit_rating,96,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.04,Night
97_Norman_Niles_#2_entry_rating,97,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-37-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.25,Night
97_Norman_Niles_#2_exit_rating,97,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-37-45.mp4,1,9.32,9.32,9.32,0.0,0.0,75.25,Night
98_Norman_Niles_#2_entry_rating,98,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-38-45.mp4,1,3.27,3.27,3.27,0.0,0.0,74.9,Night
98_Norman_Niles_#2_exit_rating,98,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-38-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.9,Night
99_Norman_Niles_#2_entry_rating,99,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-39-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.31,Night
99_Norman_Niles_#2_exit_rating,99,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-39-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.31,Night
100_Norman_Niles_#2_entry_rating,100,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.09,Night
100_Norman_Niles_#2_exit_rating,100,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.09,Night
101_Norman_Niles_#2_entry_rating,101,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.61,Night
101_Norman_Niles_#2_exit_rating,101,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.61,Night
102_Norman_Niles_#2_entry_rating,102,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.76,Night
102_Norman_Niles_#2_exit_rating,102,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.76,Night
103_Norman_Niles_#2_entry_rating,103,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.35,Night
103_Norman_Niles_#2_exit_rating,103,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-43-45.mp4,1,6.29,6.29,6.29,0.0,0.0,72.35,Night
104_Norman_Niles_#2_entry_rating,104,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.1,Night
104_Norman_Niles_#2_exit_rating,104,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.1,Night
105_Norman_Niles_#2_entry_rating,105,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.83,Night
105_Norman_Niles_#2_exit_rating,105,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.83,Night
106_Norman_Niles_#2_entry_rating,106,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.14,Night
106_Norman_Niles_#2_exit_rating,106,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.14,Night
107_Norman_Niles_#2_entry_rating,107,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.39,Night
107_Norman_Niles_#2_exit_rating,107,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.39,Night
108_Norman_Niles_#2_entry_rating,108,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.74,Night
108_Norman_Niles_#2_exit_rating,108,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-48-45.mp4,1,5.98,5.98,5.98,0.0,0.0,74.74,Night
109_Norman_Niles_#2_entry_rating,109,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-49-45.mp4,1,6.87,6.87,6.87,0.0,0.0,74.55,Night
109_Norman_Niles_#2_exit_rating,109,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.55,Night
110_Norman_Niles_#2_entry_rating,110,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-50-45.mp4,1,1.69,1.69,1.69,0.0,0.0,72.7,Night
110_Norman_Niles_#2_exit_rating,110,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-50-45.mp4,1,6.01,6.01,6.01,0.0,0.0,72.7,Night
111_Norman_Niles_#2_entry_rating,111,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-07-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.27,Night
111_Norman_Niles_#2_exit_rating,111,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-07-51-45.mp4,1,6.95,6.95,6.95,0.0,0.0,71.27,Night
143_Norman_Niles_#2_entry_rating,143,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-23-45.mp4,1,3.77,3.77,3.77,0.0,0.0,73.18,Night
143_Norman_Niles_#2_exit_rating,143,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.18,Night
144_Norman_Niles_#2_entry_rating,144,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.53,Night
144_Norman_Niles_#2_exit_rating,144,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.53,Night
145_Norman_Niles_#2_entry_rating,145,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-25-45.mp4,1,2.96,2.96,2.96,0.0,0.0,71.04,Night
145_Norman_Niles_#2_exit_rating,145,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.04,Night
146_Norman_Niles_#2_entry_rating,146,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.51,Night
146_Norman_Niles_#2_exit_rating,146,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-26-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.51,Night
147_Norman_Niles_#2_entry_rating,147,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.09,Night
147_Norman_Niles_#2_exit_rating,147,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0,73.09,Night
148_Norman_Niles_#2_entry_rating,148,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-28-45.mp4,1,3.47,3.47,3.47,0.0,0.0,75.6,Night
148_Norman_Niles_#2_exit_rating,148,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-28-45.mp4,1,9.21,9.21,9.21,0.0,0.0,75.6,Night
149_Norman_Niles_#2_entry_rating,149,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.23,Night
149_Norman_Niles_#2_exit_rating,149,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-29-45.mp4,3,5.47,7.43,1.81,5.63,3.17,75.23,Night
150_Norman_Niles_#2_entry_rating,150,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-30-45.mp4,1,11.5,11.5,11.5,0.0,0.0,74.61,Night
150_Norman_Niles_#2_exit_rating,150,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-30-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.61,Night
151_Norman_Niles_#2_entry_rating,151,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.14,Night
151_Norman_Niles_#2_exit_rating,151,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.14,Night
152_Norman_Niles_#2_entry_rating,152,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-32-45.mp4,1,5.69,5.69,5.69,0.0,0.0,72.59,Night
152_Norman_Niles_#2_exit_rating,152,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-32-45.mp4,1,5.47,5.47,5.47,0.0,0.0,72.59,Night
153_Norman_Niles_#2_entry_rating,153,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.17,Night
153_Norman_Niles_#2_exit_rating,153,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0,74.17,Night
154_Norman_Niles_#2_entry_rating,154,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.56,Night
154_Norman_Niles_#2_exit_rating,154,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-34-45.mp4,2,7.64,8.96,6.33,2.63,1.86,72.56,Night
155_Norman_Niles_#2_entry_rating,155,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-35-45.mp4,0,0.0,0.0,0.0,0.0,0.0,76.1,Night
155_Norman_Niles_#2_exit_rating,155,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-35-45.mp4,1,4.24,4.24,4.24,0.0,0.0,76.1,Night
156_Norman_Niles_#2_entry_rating,156,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-36-45.mp4,0,0.0,0.0,0.0,0.0,0.0,72.03,Night
156_Norman_Niles_#2_exit_rating,156,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-36-45.mp4,1,7.93,7.93,7.93,0.0,0.0,72.03,Night
157_Norman_Niles_#2_entry_rating,157,Norman Niles #2,ENTRY,normanniles2/normanniles2_2025-10-20-08-37-45.mp4,0,0.0,0.0,0.0,0.0,0.0,75.67,Night
157_Norman_Niles_#2_exit_rating,157,Norman Niles #2,EXIT,normanniles2/normanniles2_2025-10-20-08-37-45.mp4,1,7.72,7.72,7.72,0.0,0.0,75.67,Night
