ID,time_segment_id,view_label,videos,Avg_Brightness_Value,Day_Night_Label
4548_Norman_Niles_#3,4548,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-34-45.mp4,132.12,Day
4549_Norman_Niles_#3,4549,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-35-45.mp4,133.23,Day
4550_Norman_Niles_#3,4550,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-36-45.mp4,128.22,Day
4551_Norman_Niles_#3,4551,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-37-45.mp4,131.7,Day
4552_Norman_Niles_#3,4552,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-38-45.mp4,131.73,Day
4553_Norman_Niles_#3,4553,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-39-45.mp4,131.1,Day
4554_Norman_Niles_#3,4554,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-40-45.mp4,130.63,Day
4555_Norman_Niles_#3,4555,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-41-45.mp4,130.8,Day
4556_Norman_Niles_#3,4556,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-42-45.mp4,132.22,Day
4557_Norman_Niles_#3,4557,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-43-45.mp4,133.56,Day
4558_Norman_Niles_#3,4558,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-44-45.mp4,133.67,Day
4559_Norman_Niles_#3,4559,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-45-45.mp4,133.0,Day
4560_Norman_Niles_#3,4560,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-46-45.mp4,132.16,Day
4561_Norman_Niles_#3,4561,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-47-45.mp4,131.1,Day
4562_Norman_Niles_#3,4562,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-48-45.mp4,130.36,Day
4563_Norman_Niles_#3,4563,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-49-45.mp4,129.02,Day
4564_Norman_Niles_#3,4564,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-50-45.mp4,131.54,Day
4565_Norman_Niles_#3,4565,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-51-45.mp4,135.29,Day
4566_Norman_Niles_#3,4566,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-52-45.mp4,134.85,Day
4567_Norman_Niles_#3,4567,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-53-45.mp4,132.24,Day
4568_Norman_Niles_#3,4568,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-54-45.mp4,131.44,Day
4569_Norman_Niles_#3,4569,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-55-45.mp4,130.34,Day
4570_Norman_Niles_#3,4570,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-56-45.mp4,131.35,Day
4571_Norman_Niles_#3,4571,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-57-45.mp4,133.57,Day
4572_Norman_Niles_#3,4572,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-58-45.mp4,132.24,Day
4573_Norman_Niles_#3,4573,Norman Niles #3,normanniles3/normanniles3_2025-10-26-10-59-45.mp4,128.89,Day
4574_Norman_Niles_#3,4574,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-00-45.mp4,130.92,Day
4584_Norman_Niles_#3,4584,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-10-45.mp4,130.87,Day
4585_Norman_Niles_#3,4585,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-11-45.mp4,132.74,Day
4586_Norman_Niles_#3,4586,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-12-45.mp4,135.1,Day
4587_Norman_Niles_#3,4587,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-13-45.mp4,138.67,Day
4588_Norman_Niles_#3,4588,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-14-45.mp4,140.82,Day
4589_Norman_Niles_#3,4589,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-15-45.mp4,142.7,Day
4590_Norman_Niles_#3,4590,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-16-45.mp4,139.85,Day
4591_Norman_Niles_#3,4591,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-17-45.mp4,141.09,Day
4592_Norman_Niles_#3,4592,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-18-45.mp4,133.96,Day
4593_Norman_Niles_#3,4593,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-19-45.mp4,132.47,Day
4594_Norman_Niles_#3,4594,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-20-45.mp4,134.82,Day
4595_Norman_Niles_#3,4595,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-21-45.mp4,136.91,Day
4596_Norman_Niles_#3,4596,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-22-45.mp4,136.44,Day
4597_Norman_Niles_#3,4597,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-23-45.mp4,135.74,Day
4598_Norman_Niles_#3,4598,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-24-45.mp4,136.75,Day
4599_Norman_Niles_#3,4599,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-25-45.mp4,136.67,Day
4600_Norman_Niles_#3,4600,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-26-45.mp4,136.37,Day
4601_Norman_Niles_#3,4601,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-27-45.mp4,135.68,Day
4602_Norman_Niles_#3,4602,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-28-45.mp4,131.23,Day
4603_Norman_Niles_#3,4603,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-29-45.mp4,131.96,Day
4604_Norman_Niles_#3,4604,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-30-45.mp4,131.24,Day
4605_Norman_Niles_#3,4605,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-31-45.mp4,133.5,Day
4606_Norman_Niles_#3,4606,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-32-45.mp4,136.96,Day
4607_Norman_Niles_#3,4607,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-33-45.mp4,138.79,Day
4608_Norman_Niles_#3,4608,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-34-45.mp4,134.33,Day
4609_Norman_Niles_#3,4609,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-35-45.mp4,137.18,Day
4610_Norman_Niles_#3,4610,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-36-45.mp4,140.0,Day
4611_Norman_Niles_#3,4611,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-37-45.mp4,140.49,Day
4612_Norman_Niles_#3,4612,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-38-45.mp4,139.87,Day
4613_Norman_Niles_#3,4613,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-39-45.mp4,140.64,Day
4614_Norman_Niles_#3,4614,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-40-45.mp4,141.24,Day
4615_Norman_Niles_#3,4615,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-41-45.mp4,129.33,Day
4616_Norman_Niles_#3,4616,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-42-45.mp4,141.85,Day
4617_Norman_Niles_#3,4617,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-43-45.mp4,142.44,Day
4618_Norman_Niles_#3,4618,Norman Niles #3,normanniles3/normanniles3_2025-10-26-11-44-45.mp4,129.59,Day
4771_Norman_Niles_#3,4771,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-21-45.mp4,140.98,Day
4772_Norman_Niles_#3,4772,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-22-45.mp4,147.12,Day
4773_Norman_Niles_#3,4773,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-23-45.mp4,147.58,Day
4774_Norman_Niles_#3,4774,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-24-45.mp4,142.21,Day
4775_Norman_Niles_#3,4775,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-25-45.mp4,143.37,Day
4776_Norman_Niles_#3,4776,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-26-45.mp4,148.32,Day
4777_Norman_Niles_#3,4777,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-27-45.mp4,147.56,Day
4778_Norman_Niles_#3,4778,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-28-45.mp4,143.37,Day
4779_Norman_Niles_#3,4779,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-29-45.mp4,150.14,Day
4780_Norman_Niles_#3,4780,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-30-45.mp4,148.55,Day
4781_Norman_Niles_#3,4781,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-31-45.mp4,146.48,Day
4782_Norman_Niles_#3,4782,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-32-45.mp4,138.2,Day
4783_Norman_Niles_#3,4783,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-33-45.mp4,148.54,Day
4784_Norman_Niles_#3,4784,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-34-45.mp4,147.66,Day
4785_Norman_Niles_#3,4785,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-35-45.mp4,148.12,Day
4786_Norman_Niles_#3,4786,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-36-45.mp4,139.8,Day
4787_Norman_Niles_#3,4787,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-37-45.mp4,148.33,Day
4788_Norman_Niles_#3,4788,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-38-45.mp4,141.66,Day
4789_Norman_Niles_#3,4789,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-39-45.mp4,145.95,Day
4790_Norman_Niles_#3,4790,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-40-45.mp4,140.34,Day
4791_Norman_Niles_#3,4791,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-41-45.mp4,140.63,Day
4792_Norman_Niles_#3,4792,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-42-45.mp4,147.42,Day
4793_Norman_Niles_#3,4793,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-43-45.mp4,148.23,Day
4794_Norman_Niles_#3,4794,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-44-45.mp4,147.32,Day
4795_Norman_Niles_#3,4795,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-45-45.mp4,146.34,Day
4796_Norman_Niles_#3,4796,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-46-45.mp4,145.62,Day
4797_Norman_Niles_#3,4797,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-47-45.mp4,144.3,Day
4798_Norman_Niles_#3,4798,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-48-45.mp4,140.4,Day
4799_Norman_Niles_#3,4799,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-49-45.mp4,136.99,Day
4800_Norman_Niles_#3,4800,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-50-45.mp4,137.21,Day
4801_Norman_Niles_#3,4801,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-51-45.mp4,146.36,Day
4802_Norman_Niles_#3,4802,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-52-45.mp4,147.0,Day
4803_Norman_Niles_#3,4803,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-53-45.mp4,142.77,Day
4804_Norman_Niles_#3,4804,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-54-45.mp4,140.55,Day
4805_Norman_Niles_#3,4805,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-55-45.mp4,144.64,Day
4806_Norman_Niles_#3,4806,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-56-45.mp4,145.32,Day
4807_Norman_Niles_#3,4807,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-57-45.mp4,146.11,Day
4808_Norman_Niles_#3,4808,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-58-45.mp4,137.26,Day
4809_Norman_Niles_#3,4809,Norman Niles #3,normanniles3/normanniles3_2025-10-26-14-59-45.mp4,139.82,Day
4810_Norman_Niles_#3,4810,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-00-45.mp4,146.87,Day
4811_Norman_Niles_#3,4811,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-01-45.mp4,146.47,Day
4812_Norman_Niles_#3,4812,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-02-45.mp4,147.05,Day
4813_Norman_Niles_#3,4813,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-03-45.mp4,148.31,Day
4814_Norman_Niles_#3,4814,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-04-45.mp4,148.38,Day
4815_Norman_Niles_#3,4815,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-05-45.mp4,148.77,Day
4816_Norman_Niles_#3,4816,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-06-45.mp4,147.08,Day
4817_Norman_Niles_#3,4817,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-07-45.mp4,147.81,Day
4818_Norman_Niles_#3,4818,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-08-45.mp4,147.32,Day
4819_Norman_Niles_#3,4819,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-09-45.mp4,145.37,Day
4820_Norman_Niles_#3,4820,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-10-45.mp4,146.1,Day
4821_Norman_Niles_#3,4821,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-11-45.mp4,146.52,Day
4822_Norman_Niles_#3,4822,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-12-45.mp4,148.34,Day
4823_Norman_Niles_#3,4823,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-13-45.mp4,142.16,Day
4824_Norman_Niles_#3,4824,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-14-45.mp4,146.26,Day
4825_Norman_Niles_#3,4825,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-15-45.mp4,138.24,Day
4826_Norman_Niles_#3,4826,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-16-45.mp4,145.25,Day
4827_Norman_Niles_#3,4827,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-17-45.mp4,144.53,Day
4828_Norman_Niles_#3,4828,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-18-45.mp4,141.94,Day
4829_Norman_Niles_#3,4829,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-19-45.mp4,144.53,Day
4830_Norman_Niles_#3,4830,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-20-45.mp4,145.35,Day
4831_Norman_Niles_#3,4831,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-21-45.mp4,145.9,Day
4832_Norman_Niles_#3,4832,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-22-45.mp4,146.92,Day
4833_Norman_Niles_#3,4833,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-23-45.mp4,147.16,Day
4834_Norman_Niles_#3,4834,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-24-45.mp4,148.81,Day
4835_Norman_Niles_#3,4835,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-25-45.mp4,146.69,Day
4836_Norman_Niles_#3,4836,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-26-45.mp4,146.02,Day
4837_Norman_Niles_#3,4837,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-27-45.mp4,148.21,Day
4838_Norman_Niles_#3,4838,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-28-45.mp4,145.29,Day
4839_Norman_Niles_#3,4839,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-29-45.mp4,147.35,Day
4840_Norman_Niles_#3,4840,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-30-45.mp4,148.49,Day
4841_Norman_Niles_#3,4841,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-31-45.mp4,146.23,Day
4842_Norman_Niles_#3,4842,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-32-45.mp4,147.14,Day
4843_Norman_Niles_#3,4843,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-33-45.mp4,142.77,Day
4844_Norman_Niles_#3,4844,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-34-45.mp4,139.12,Day
4845_Norman_Niles_#3,4845,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-35-45.mp4,146.43,Day
4846_Norman_Niles_#3,4846,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-36-45.mp4,147.72,Day
4847_Norman_Niles_#3,4847,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-37-45.mp4,140.41,Day
4848_Norman_Niles_#3,4848,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-38-45.mp4,141.38,Day
4849_Norman_Niles_#3,4849,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-39-45.mp4,147.16,Day
4850_Norman_Niles_#3,4850,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-40-45.mp4,147.01,Day
4851_Norman_Niles_#3,4851,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-41-45.mp4,148.49,Day
4852_Norman_Niles_#3,4852,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-42-45.mp4,147.99,Day
4853_Norman_Niles_#3,4853,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-43-45.mp4,147.85,Day
4854_Norman_Niles_#3,4854,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-44-45.mp4,146.18,Day
4855_Norman_Niles_#3,4855,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-45-45.mp4,147.31,Day
4856_Norman_Niles_#3,4856,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-46-45.mp4,148.31,Day
4857_Norman_Niles_#3,4857,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-47-45.mp4,145.95,Day
4858_Norman_Niles_#3,4858,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-48-45.mp4,147.74,Day
4859_Norman_Niles_#3,4859,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-49-45.mp4,147.51,Day
4860_Norman_Niles_#3,4860,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-50-45.mp4,142.72,Day
4861_Norman_Niles_#3,4861,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-51-45.mp4,143.88,Day
4862_Norman_Niles_#3,4862,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-52-45.mp4,144.72,Day
4863_Norman_Niles_#3,4863,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-53-45.mp4,146.92,Day
4864_Norman_Niles_#3,4864,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-54-45.mp4,148.68,Day
4865_Norman_Niles_#3,4865,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-55-45.mp4,147.18,Day
4866_Norman_Niles_#3,4866,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-56-45.mp4,144.12,Day
4867_Norman_Niles_#3,4867,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-57-45.mp4,147.57,Day
4868_Norman_Niles_#3,4868,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-58-45.mp4,142.11,Day
4869_Norman_Niles_#3,4869,Norman Niles #3,normanniles3/normanniles3_2025-10-26-15-59-45.mp4,135.04,Day
4870_Norman_Niles_#3,4870,Norman Niles #3,normanniles3/normanniles3_2025-10-26-16-00-45.mp4,137.36,Day
3_Norman_Niles_#4,3,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-03-45.mp4,66.03,Night
4_Norman_Niles_#4,4,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-04-45.mp4,66.41,Night
5_Norman_Niles_#4,5,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-05-45.mp4,66.04,Night
6_Norman_Niles_#4,6,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-06-45.mp4,66.09,Night
7_Norman_Niles_#4,7,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-07-45.mp4,66.46,Night
8_Norman_Niles_#4,8,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-08-45.mp4,67.04,Night
9_Norman_Niles_#4,9,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-09-45.mp4,66.1,Night
10_Norman_Niles_#4,10,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-10-45.mp4,66.1,Night
11_Norman_Niles_#4,11,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-11-45.mp4,66.1,Night
12_Norman_Niles_#4,12,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-12-45.mp4,66.53,Night
13_Norman_Niles_#4,13,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-13-45.mp4,66.57,Night
14_Norman_Niles_#4,14,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-14-45.mp4,66.18,Night
15_Norman_Niles_#4,15,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-15-45.mp4,66.22,Night
16_Norman_Niles_#4,16,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-16-45.mp4,66.63,Night
17_Norman_Niles_#4,17,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-17-45.mp4,66.69,Night
18_Norman_Niles_#4,18,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-18-45.mp4,66.32,Night
19_Norman_Niles_#4,19,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-19-45.mp4,66.34,Night
20_Norman_Niles_#4,20,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-20-45.mp4,66.59,Night
21_Norman_Niles_#4,21,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-21-45.mp4,67.1,Night
22_Norman_Niles_#4,22,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-22-45.mp4,66.95,Night
23_Norman_Niles_#4,23,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-23-45.mp4,66.96,Night
24_Norman_Niles_#4,24,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-24-45.mp4,66.46,Night
25_Norman_Niles_#4,25,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-25-45.mp4,66.32,Night
26_Norman_Niles_#4,26,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-26-45.mp4,66.72,Night
27_Norman_Niles_#4,27,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-27-45.mp4,66.38,Night
28_Norman_Niles_#4,28,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-28-45.mp4,66.52,Night
29_Norman_Niles_#4,29,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-29-45.mp4,66.42,Night
30_Norman_Niles_#4,30,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-30-45.mp4,66.46,Night
31_Norman_Niles_#4,31,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-31-45.mp4,66.46,Night
32_Norman_Niles_#4,32,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-32-45.mp4,66.8,Night
33_Norman_Niles_#4,33,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-33-45.mp4,66.53,Night
34_Norman_Niles_#4,34,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-34-45.mp4,65.78,Night
35_Norman_Niles_#4,35,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-35-45.mp4,65.48,Night
36_Norman_Niles_#4,36,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-36-45.mp4,65.45,Night
37_Norman_Niles_#4,37,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-37-45.mp4,65.59,Night
38_Norman_Niles_#4,38,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-38-45.mp4,65.48,Night
39_Norman_Niles_#4,39,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-39-45.mp4,65.56,Night
40_Norman_Niles_#4,40,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-40-45.mp4,65.62,Night
41_Norman_Niles_#4,41,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-41-45.mp4,65.72,Night
42_Norman_Niles_#4,42,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-42-45.mp4,65.89,Night
43_Norman_Niles_#4,43,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-43-45.mp4,65.74,Night
44_Norman_Niles_#4,44,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-44-45.mp4,66.23,Night
45_Norman_Niles_#4,45,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-45-45.mp4,66.13,Night
46_Norman_Niles_#4,46,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-46-45.mp4,66.72,Night
47_Norman_Niles_#4,47,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-47-45.mp4,66.1,Night
48_Norman_Niles_#4,48,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-48-45.mp4,66.71,Night
49_Norman_Niles_#4,49,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-49-45.mp4,66.23,Night
50_Norman_Niles_#4,50,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-50-45.mp4,66.92,Night
51_Norman_Niles_#4,51,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-51-45.mp4,65.94,Night
52_Norman_Niles_#4,52,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-52-45.mp4,65.88,Night
53_Norman_Niles_#4,53,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-53-45.mp4,65.92,Night
54_Norman_Niles_#4,54,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-54-45.mp4,65.97,Night
55_Norman_Niles_#4,55,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-55-45.mp4,65.34,Night
56_Norman_Niles_#4,56,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-56-45.mp4,65.67,Night
57_Norman_Niles_#4,57,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-57-45.mp4,65.78,Night
58_Norman_Niles_#4,58,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-58-45.mp4,65.79,Night
59_Norman_Niles_#4,59,Norman Niles #4,normanniles4/normanniles4_2025-10-20-06-59-45.mp4,65.82,Night
60_Norman_Niles_#4,60,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-00-45.mp4,65.8,Night
61_Norman_Niles_#4,61,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-01-45.mp4,65.83,Night
62_Norman_Niles_#4,62,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-02-45.mp4,66.21,Night
63_Norman_Niles_#4,63,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-03-45.mp4,67.35,Night
64_Norman_Niles_#4,64,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-04-45.mp4,66.09,Night
65_Norman_Niles_#4,65,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-05-45.mp4,66.18,Night
66_Norman_Niles_#4,66,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-06-45.mp4,65.64,Night
67_Norman_Niles_#4,67,Norman Niles #4,normanniles4/normanniles4_2025-10-20-07-07-45.mp4,65.86,Night
